C# Variable,C# Id,C# Value,Db Variable,SNOMED Code,Code Description
Ethnicity,-3,3,ethnicity,270467002,Turkish/Turkish Cypriot (NMO) (ethnic group)
Ethnicity,-13,13,ethnicity,275586009,Black North African (ethnic group)
Ethnicity,-13,13,ethnicity,275587000,Black Arab (ethnic group)
Ethnicity,-13,13,ethnicity,275588005,Black Iranian (ethnic group)
Ethnicity,-14,14,ethnicity,275589002,Black East African Asian (ethnic group)
Ethnicity,-14,14,ethnicity,275590006,Black Indo-Caribbean (ethnic group)
Ethnicity,-12,12,ethnicity,275591005,Caribbean Island (NMO) (ethnic group)
Ethnicity,-12,12,ethnicity,275592003,West Indian (NMO) (ethnic group)
Ethnicity,-12,12,ethnicity,275593008,Guyana (NMO) (ethnic group)
Ethnicity,-16,16,ethnicity,275594002,North African Arab (NMO) (ethnic group)
Ethnicity,-16,16,ethnicity,275595001,Iranian (NMO) (ethnic group)
Ethnicity,-11,11,ethnicity,275596000,East African Asian (NMO) (ethnic group)
Ethnicity,-11,11,ethnicity,275597009,Indo-Caribbean (NMO) (ethnic group)
Ethnicity,-3,3,ethnicity,275599007,Greek (NMO) (ethnic group)
Ethnicity,-3,3,ethnicity,275600005,Greek Cypriot (NMO) (ethnic group)
Ethnicity,-3,3,ethnicity,275601009,Turkish (NMO) (ethnic group)
Ethnicity,-3,3,ethnicity,275602002,Turkish Cypriot (NMO) (ethnic group)
Ethnicity,-12,12,ethnicity,309643000,Black West Indian (ethnic group)
Ethnicity,-12,12,ethnicity,309644006,Black Guyana (ethnic group)
Ethnicity,-16,16,ethnicity,312859007,Vietnamese (ethnic group)
Ethnicity,-1,1,ethnicity,315236000,White British (ethnic group)
Ethnicity,-2,2,ethnicity,315237009,White Irish (ethnic group)
Ethnicity,-14,14,ethnicity,315279003,Other black ethnic group (ethnic group)
Ethnicity,-11,11,ethnicity,315281001,Other Asian ethnic group (ethnic group)
Ethnicity,-2,2,ethnicity,315283003,Irish traveller (ethnic group)
Ethnicity,-4,4,ethnicity,315634007,Black Caribbean and White (ethnic group)
Ethnicity,-5,5,ethnicity,315635008,Black African and White (ethnic group)
Ethnicity,-16,16,ethnicity,372148003,Ethnic group (ethnic group)
Ethnicity,-3,3,ethnicity,401213008,White Scottish (ethnic group)
Ethnicity,-3,3,ethnicity,401214002,Other white British ethnic group (ethnic group)
Ethnicity,-8,8,ethnicity,414481008,Indian (racial group)
Ethnicity,-11,11,ethnicity,86461000000107,Sri Lankan - ethnic category 2001 census
Ethnicity,-11,11,ethnicity,86461000000107,Sri Lankan - ethnic category 2001 census (finding)
Ethnicity,-2,2,ethnicity,88911000000101,Irish Traveller - ethnic category 2001 census
Ethnicity,-2,2,ethnicity,88911000000101,Irish Traveller - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,88921000000107,Traveller - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,88921000000107,Traveller - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,88931000000109,Gypsy/Romany - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,88931000000109,Gypsy/Romany - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,88941000000100,Polish - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,88941000000100,Polish - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,88951000000102,Baltic States (Estonian or Latvian or Lithuanian) - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,88951000000102,Baltic States (Estonian or Latvian or Lithuanian) - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,88961000000104,Commonwealth of (Russian) Independent States - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,88961000000104,Commonwealth of (Russian) Independent States - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,88971000000106,Albanian - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,88971000000106,Albanian - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,88981000000108,Serbian - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,88981000000108,Serbian - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,89001000000105,Arab - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,89001000000105,Arab - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,89011000000107,Iranian - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,89011000000107,Iranian - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,89021000000101,South and Central American - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,89021000000101,South and Central American - ethnic category 2001 census (finding)
Ethnicity,-1,1,ethnicity,92391000000108,British or mixed British - ethnic category 2001 census
Ethnicity,-1,1,ethnicity,92391000000108,British or mixed British - ethnic category 2001 census (finding)
Ethnicity,-2,2,ethnicity,92401000000106,Irish - ethnic category 2001 census
Ethnicity,-2,2,ethnicity,92401000000106,Irish - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,92411000000108,Other White background - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,92411000000108,Other White background - ethnic category 2001 census (finding)
Ethnicity,-4,4,ethnicity,92421000000102,White and Black Caribbean - ethnic category 2001 census
Ethnicity,-4,4,ethnicity,92421000000102,White and Black Caribbean - ethnic category 2001 census (finding)
Ethnicity,-5,5,ethnicity,92431000000100,White and Black African - ethnic category 2001 census
Ethnicity,-5,5,ethnicity,92431000000100,White and Black African - ethnic category 2001 census (finding)
Ethnicity,-6,6,ethnicity,92441000000109,White and Asian - ethnic category 2001 census
Ethnicity,-6,6,ethnicity,92441000000109,White and Asian - ethnic category 2001 census (finding)
Ethnicity,-7,7,ethnicity,92451000000107,Other Mixed background - ethnic category 2001 census
Ethnicity,-7,7,ethnicity,92451000000107,Other Mixed background - ethnic category 2001 census (finding)
Ethnicity,-9,9,ethnicity,92461000000105,Pakistani or British Pakistani - ethnic category 2001 census
Ethnicity,-9,9,ethnicity,92461000000105,Pakistani or British Pakistani - ethnic category 2001 census (finding)
Ethnicity,-10,10,ethnicity,92471000000103,Bangladeshi or British Bangladeshi - ethnic category 2001 census
Ethnicity,-10,10,ethnicity,92471000000103,Bangladeshi or British Bangladeshi - ethnic category 2001 census (finding)
Ethnicity,-11,11,ethnicity,92481000000101,Other Asian background - ethnic category 2001 census
Ethnicity,-11,11,ethnicity,92481000000101,Other Asian background - ethnic category 2001 census (finding)
Ethnicity,-13,13,ethnicity,92491000000104,African - ethnic category 2001 census
Ethnicity,-13,13,ethnicity,92491000000104,African - ethnic category 2001 census (finding)
Ethnicity,-14,14,ethnicity,92501000000105,Other Black background - ethnic category 2001 census
Ethnicity,-14,14,ethnicity,92501000000105,Other Black background - ethnic category 2001 census (finding)
Ethnicity,-15,15,ethnicity,92511000000107,Chinese - ethnic category 2001 census
Ethnicity,-15,15,ethnicity,92511000000107,Chinese - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,92521000000101,Other - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,92521000000101,Other - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,92541000000108,Scottish - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,92541000000108,Scottish - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,92551000000106,Welsh - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,92551000000106,Welsh - ethnic category 2001 census (finding)
Ethnicity,-2,2,ethnicity,92561000000109,Northern Irish - ethnic category 2001 census
Ethnicity,-2,2,ethnicity,92561000000109,Northern Irish - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,92571000000102,Cornish - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,92571000000102,Cornish - ethnic category 2001 census (finding)
Ethnicity,-7,7,ethnicity,92581000000100,Black and Asian - ethnic category 2001 census
Ethnicity,-7,7,ethnicity,92581000000100,Black and Asian - ethnic category 2001 census (finding)
Ethnicity,-7,7,ethnicity,92591000000103,Black and Chinese - ethnic category 2001 census
Ethnicity,-7,7,ethnicity,92591000000103,Black and Chinese - ethnic category 2001 census (finding)
Ethnicity,-7,7,ethnicity,92601000000109,Chinese and White - ethnic category 2001 census
Ethnicity,-7,7,ethnicity,92601000000109,Chinese and White - ethnic category 2001 census (finding)
Ethnicity,-7,7,ethnicity,92611000000106,Asian and Chinese - ethnic category 2001 census
Ethnicity,-7,7,ethnicity,92611000000106,Asian and Chinese - ethnic category 2001 census (finding)
Ethnicity,-7,7,ethnicity,92621000000100,Other Mixed or Mixed unspecified - ethnic category 2001 census
Ethnicity,-7,7,ethnicity,92621000000100,Other Mixed or Mixed unspecified - ethnic category 2001 census (finding)
Ethnicity,-11,11,ethnicity,92631000000103,Mixed Asian - ethnic category 2001 census
Ethnicity,-11,11,ethnicity,92631000000103,Mixed Asian - ethnic category 2001 census (finding)
Ethnicity,-11,11,ethnicity,92641000000107,Punjabi - ethnic category 2001 census
Ethnicity,-11,11,ethnicity,92641000000107,Punjabi - ethnic category 2001 census (finding)
Ethnicity,-11,11,ethnicity,92651000000105,Kashmiri - ethnic category 2001 census
Ethnicity,-11,11,ethnicity,92651000000105,Kashmiri - ethnic category 2001 census (finding)
Ethnicity,-11,11,ethnicity,92661000000108,East African Asian - ethnic category 2001 census
Ethnicity,-11,11,ethnicity,92661000000108,East African Asian - ethnic category 2001 census (finding)
Ethnicity,-11,11,ethnicity,92671000000101,Tamil - ethnic category 2001 census
Ethnicity,-11,11,ethnicity,92671000000101,Tamil - ethnic category 2001 census (finding)
Ethnicity,-11,11,ethnicity,92681000000104,British Asian - ethnic category 2001 census
Ethnicity,-11,11,ethnicity,92681000000104,British Asian - ethnic category 2001 census (finding)
Ethnicity,-11,11,ethnicity,92691000000102,Caribbean Asian - ethnic category 2001 census
Ethnicity,-11,11,ethnicity,92691000000102,Caribbean Asian - ethnic category 2001 census (finding)
Ethnicity,-11,11,ethnicity,92701000000102,Other Asian or Asian unspecified - ethnic category 2001 census
Ethnicity,-11,11,ethnicity,92701000000102,Other Asian or Asian unspecified - ethnic category 2001 census (finding)
Ethnicity,-13,13,ethnicity,92711000000100,Somali - ethnic category 2001 census
Ethnicity,-13,13,ethnicity,92711000000100,Somali - ethnic category 2001 census (finding)
Ethnicity,-14,14,ethnicity,92721000000106,Mixed Black - ethnic category 2001 census
Ethnicity,-14,14,ethnicity,92721000000106,Mixed Black - ethnic category 2001 census (finding)
Ethnicity,-13,13,ethnicity,92731000000108,Nigerian - ethnic category 2001 census
Ethnicity,-13,13,ethnicity,92731000000108,Nigerian - ethnic category 2001 census (finding)
Ethnicity,-14,14,ethnicity,92741000000104,Other Black or Black unspecified - ethnic category 2001 census
Ethnicity,-14,14,ethnicity,92741000000104,Other Black or Black unspecified - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,92751000000101,Vietnamese - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,92751000000101,Vietnamese - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,92761000000103,Japanese - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,92761000000103,Japanese - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,92771000000105,Filipino - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,92771000000105,Filipino - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,92781000000107,Malaysian - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,92781000000107,Malaysian - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,92791000000109,Cypriot (part not stated) - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,92791000000109,Cypriot (part not stated) - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,93921000000101,Ulster Scots - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,93921000000101,Ulster Scots - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,93931000000104,Greek - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,93931000000104,Greek - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,93941000000108,Greek Cypriot - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,93941000000108,Greek Cypriot - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,93951000000106,Turkish Cypriot - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,93951000000106,Turkish Cypriot - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,93961000000109,Italian - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,93961000000109,Italian - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,93981000000100,Kosovan - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,93981000000100,Kosovan - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,93991000000103,Bosnian - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,93991000000103,Bosnian - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,94001000000108,Croatian - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,94001000000108,Croatian - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,94011000000105,Other republics which made up the former Yugoslavia - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,94011000000105,Other republics which made up the former Yugoslavia - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,94021000000104,Mixed Irish and other White - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,94021000000104,Mixed Irish and other White - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,94031000000102,Other mixed White - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,94031000000102,Other mixed White - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,94041000000106,Other White European or European unspecified or Mixed European - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,94041000000106,Other White European or European unspecified or Mixed European - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,94051000000109,Other White or White unspecified - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,94051000000109,Other White or White unspecified - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,94061000000107,North African - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,94061000000107,North African - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,94071000000100,"Middle Eastern (excluding Israeli, Iranian and Arab) - ethnic category 2001 census"
Ethnicity,-16,16,ethnicity,94071000000100,"Middle Eastern (excluding Israeli, Iranian and Arab) - ethnic category 2001 census (finding)"
Ethnicity,-16,16,ethnicity,94081000000103,Israeli - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,94081000000103,Israeli - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,94091000000101,Kurdish - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,94091000000101,Kurdish - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,94101000000109,Moroccan - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,94101000000109,Moroccan - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,94111000000106,Latin American - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,94111000000106,Latin American - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,94121000000100,Multi-ethnic islands: Mauritian or Seychellois or Maldivian or St Helena - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,94121000000100,Multi-ethnic islands: Mauritian or Seychellois or Maldivian or St Helena - ethnic category 2001 census (finding)
Ethnicity,-16,16,ethnicity,94151000000105,Any other group - ethnic category 2001 census
Ethnicity,-16,16,ethnicity,94151000000105,Any other group - ethnic category 2001 census (finding)
Ethnicity,-12,12,ethnicity,107691000000105,Caribbean - ethnic category 2001 census
Ethnicity,-12,12,ethnicity,107691000000105,Caribbean - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,110401000000103,Turkish - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,110401000000103,Turkish - ethnic category 2001 census (finding)
Ethnicity,-8,8,ethnicity,110751000000108,Indian or British Indian - ethnic category 2001 census
Ethnicity,-8,8,ethnicity,110751000000108,Indian or British Indian - ethnic category 2001 census (finding)
Ethnicity,-3,3,ethnicity,110761000000106,English - ethnic category 2001 census
Ethnicity,-3,3,ethnicity,110761000000106,English - ethnic category 2001 census (finding)
Ethnicity,-7,7,ethnicity,110771000000104,Black and White - ethnic category 2001 census
Ethnicity,-7,7,ethnicity,110771000000104,Black and White - ethnic category 2001 census (finding)
Ethnicity,-11,11,ethnicity,110781000000102,Sinhalese - ethnic category 2001 census
Ethnicity,-11,11,ethnicity,110781000000102,Sinhalese - ethnic category 2001 census (finding)
Ethnicity,-14,14,ethnicity,110791000000100,Black British - ethnic category 2001 census
Ethnicity,-14,14,ethnicity,110791000000100,Black British - ethnic category 2001 census (finding)
Ethnicity,-1,1,ethnicity,494131000000105,White British - ethnic category 2001 census
Ethnicity,-1,1,ethnicity,494131000000105,White British - ethnic category 2001 census (finding)
Ethnicity,-2,2,ethnicity,494161000000100,White Irish - ethnic category 2001 census
Ethnicity,-2,2,ethnicity,494161000000100,White Irish - ethnic category 2001 census (finding)
HeartFailure,25,1,_CCF,10633002,Acute congestive heart failure (disorder)
HeartFailure,25,1,_CCF,40541001,Acute pulmonary edema (disorder)
HeartFailure,25,1,_CCF,42343007,Congestive heart failure (disorder)
HeartFailure,25,1,_CCF,43736008,Rheumatic left ventricular failure (disorder)
HeartFailure,25,1,_CCF,56675007,Acute heart failure (disorder)
HeartFailure,25,1,_CCF,71892000,Cardiac asthma (disorder)
HeartFailure,25,1,_CCF,84114007,Cardiac failure NOS
HeartFailure,25,1,_CCF,84114007,Heart failure (disorder)
HeartFailure,25,1,_CCF,85232009,Left heart failure (disorder)
HeartFailure,25,1,_CCF,88805009,Chronic congestive heart failure (disorder)
HeartFailure,25,1,_CCF,92506005,Biventricular congestive heart failure (disorder)
HeartFailure,25,1,_CCF,128404006,Right heart failure (disorder)
HeartFailure,25,1,_CCF,134401001,Left ventricular systolic dysfunction (disorder)
HeartFailure,25,1,_CCF,195111005,Decompensated cardiac failure (disorder)
HeartFailure,25,1,_CCF,195112003,Compensated cardiac failure (disorder)
HeartFailure,25,1,_CCF,195114002,Acute left ventricular failure (disorder)
HeartFailure,25,1,_CCF,206586007,Congenital cardiac failure (disorder)
HeartFailure,25,1,_CCF,275514001,Impaired left ventricular function (finding)
HeartFailure,25,1,_CCF,367363000,Right ventricular failure (disorder)
HeartFailure,25,1,_CCF,395704004,Left ventricular diastolic dysfunction (disorder)
HeartFailure,25,1,_CCF,420300004,New York Heart Association Classification - Class I (finding)
HeartFailure,25,1,_CCF,420913000,New York Heart Association Classification - Class III (finding)
HeartFailure,25,1,_CCF,421704003,New York Heart Association Classification - Class II (finding)
HeartFailure,25,1,_CCF,422293003,New York Heart Association Classification - Class IV (finding)
HeartFailure,25,1,_CCF,426611007,Congestive heart failure due to valvular disease (disorder)
HousingCategory,395,1,_carehome,42665001,Nursing home (environment)
HousingCategory,395,1,_carehome,160731008,Part III accommodation arranged (finding)
HousingCategory,395,1,_carehome,160732001,Resident in part III accommodation (finding)
HousingCategory,395,1,_carehome,160733006,Nursing or other home (environment)
HousingCategory,395,1,_carehome,160733006,Nursing or other home (finding)
HousingCategory,395,1,_carehome,160734000,Lives in a nursing home (finding)
HousingCategory,395,1,_carehome,160737007,Lives in an old peoples home (finding)
HousingCategory,395,1,_carehome,185218006,Seen in nursing home (finding)
HousingCategory,395,1,_carehome,224220007,Lives in supported home (finding)
HousingCategory,395,1,_carehome,394923006,Lives in a residential home (finding)
HousingCategory,395,1,_carehome,419955002,Residential institution (environment)
HousingCategory,395,1,_carehome,24751000000101,Nursing home visit note
HousingCategory,395,1,_carehome,24751000000101,Nursing home visit note (administrative concept)
HousingCategory,395,1,_carehome,24751000000101,Nursing home visit note (record artifact)
HousingCategory,395,1,_carehome,248171000000108,Lives in care home
HousingCategory,395,1,_carehome,248171000000108,Lives in care home (finding)
HousingCategory,395,1,_carehome,299701000000103,Provision of continuing care in nursing home
HousingCategory,395,1,_carehome,299701000000103,Provision of continuing care in nursing home (regime/therapy)
HousingCategory,395,1,_carehome,929111000000105,Part 3 accommodation
HousingCategory,395,1,_carehome,929111000000105,Part III accommodation
HousingCategory,395,1,_carehome,929111000000105,Part III accommodation (environment)
HousingCategory,395,1,_carehome,929111000000105,Part III accommodation (finding)
HousingCategory,7577,2,_homeless,32911000,Homeless (finding)
HousingCategory,7577,2,_homeless,105526001,Homeless family (finding)
HousingCategory,7577,2,_homeless,160700001,Homeless single person (finding)
HousingCategory,7577,2,_homeless,702526004,Under care of homeless advocacy service (finding)
HousingCategory,7577,2,_homeless,166301000000107,Homeless - enhanced services administration
HousingCategory,7577,2,_homeless,166301000000107,Homeless - enhanced services administration (finding)
HousingCategory,7577,2,_homeless,166301000000107,Homeless - enhanced services administration (procedure)
HousingCategory,7577,2,_homeless,166301000000107,Homeless enhanced services administration
HousingCategory,7577,2,_homeless,166301000000107,Homeless enhanced services administration (finding)
HousingCategory,7577,2,_homeless,166301000000107,Homeless enhanced services administration (procedure)
HousingCategory,7577,2,_homeless,166461000000103,Homeless - enhanced service completed
HousingCategory,7577,2,_homeless,166461000000103,Homeless - enhanced service completed (finding)
HousingCategory,7577,2,_homeless,166461000000103,Homeless enhanced service completed
HousingCategory,7577,2,_homeless,166461000000103,Homeless enhanced service completed (finding)
HousingCategory,7577,2,_homeless,959371000006105,Homeless
HousingCategory,7577,2,_homeless,1077211000000104,Referred by homeless drop-in centre
HousingCategory,7577,2,_homeless,1077211000000104,Referred by homeless drop-in centre (finding)
HousingCategory,7577,2,_homeless,1872221000006102,Accom status - homeless
HousingCategory,7577,2,_homeless,1872291000006100,Accom status - other homeless
HousingCategory,7577,2,_homeless,1877101000006104,Under care of homeless advocacy service
HousingCategory,7577,2,_homeless,1950961000006106,Referral to homeless team
HousingCategory,7577,2,_homeless,1951101000006103,Referral to day centre for homeless
HousingCategory,7577,2,_homeless,1951111000006100,Referral to support worker for homeless
HousingCategory,7577,2,_homeless,2002641000006101,Referral to homeless advocacy service
HousingCategory,7577,2,_homeless,2002921000006103,Assertive outreach in the care of the homeless
HousingCategory,7577,2,_homeless,2004001000006102,Declined referral to homeless advocacy service
LearningDisabilityOrDownsSyndrome,65,2,_downs,41040004,Complete trisomy 21 syndrome (disorder)
LearningDisabilityOrDownsSyndrome,65,2,_downs,41040004,Down's syndrome
LearningDisabilityOrDownsSyndrome,65,2,_downs,41040004,Down's syndrome - trisomy 21
LearningDisabilityOrDownsSyndrome,65,2,_downs,41040004,Trisomy 21
LearningDisabilityOrDownsSyndrome,65,2,_downs,205615000,Trisomy 21- meiotic nondisjunction (disorder)
LearningDisabilityOrDownsSyndrome,65,2,_downs,205616004,Trisomy 21- mitotic nondisjunction mosaicism (disorder)
LearningDisabilityOrDownsSyndrome,65,2,_downs,205655003,Trisomy 22 (disorder)
LearningDisabilityOrDownsSyndrome,65,2,_downs,254264002,Partial trisomy 21 in Down's syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,1855002,Developmental academic disorder (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,4223005,Parkinsonism caused by drug (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,4223005,Parkinsonism due to drug (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,4374004,Congenital anomaly of tricuspid valve (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,4434006,Bloom syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,4506002,Educational problem (finding)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,5230009,Congenital absence of coronary artery (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,5294002,Developmental disorder (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,7305005,Coarctation of aorta (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,7368005,Double outlet left ventricle (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,7438000,Congenital atresia of aorta (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,7484005,Double outlet right ventricle (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,10451007,Double aortic arch (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,10818008,Congenital malposition of heart (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,12770006,Cyanotic congenital heart disease (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,13213009,Congenital heart disease (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,13867009,Preductal coarctation of aorta (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,14886009,Abdominal heart (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,15096009,Congenital insufficiency of pulmonary valve (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,15244003,Neuroleptic malignant syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,15459006,Endocardial cushion defect (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,16567006,Mesocardia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,16972009,Congenital aneurysm of aorta (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,17024001,Aortic septal defect (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,17024001,Aortopulmonary window (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,17122004,4p partial monosomy syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,17718000,Ostium primum defect (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,19092004,Holt-Oram syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,19972008,Postencephalitic parkinsonism (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,21111006,Complete trisomy 13 syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,21981000,Single coronary artery (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,22053006,Klinefelter syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,23560001,Asperger's disorder (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,25109007,Lymphopenic agammaglobulinemia - short-limbed dwarfism syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,26780008,Coarctation of pulmonary artery (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,27637000,Dextrocardia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,28574005,Congenital anomaly of coronary artery (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,28656008,Congenital insufficiency of aortic valve (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,29928006,Congenital insufficiency of mitral valve (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,31216003,Profound intellectual disability (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,31216003,Profound learning disability
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,31216003,Profound learning disability with intelligence quotient less than 20
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,31216003,"Profound learning disability, intelligence quotient less than 20"
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,31216003,Profound learning impairment with intelligence quotient less than 20
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,31216003,"Profound learning impairment, intelligence quotient less than 20"
