C# Variable,C# Id,C# Value,Db Variable,SNOMED Code,Code Description
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,75617000,Omphalopagus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,75633002,Congenital anoperineal fistula (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,75654009,Benign autosomal dominant osteopetrosis (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,75667007,Lingual goiter (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,75875004,"Dominant dystrophic epidermolysis bullosa, albopapular type (disorder)"
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,75893003,19q partial trisomy syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,75922002,Congenital anomaly of ossicles of ear (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,75937003,Congenital absence of anus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,75950002,Brachymetacarpia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,75968004,Sotos' syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,75979009,Johanson-Blizzard syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76074006,Agenesis of right lung (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76089002,Symmetrical conjoined twins (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76156000,Juvenile cerebellar degeneration AND myoclonus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76223006,Bat ear (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76257003,Bicuspid cardiac valve (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76280006,Rudimentary tracheal bronchus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76349003,Extrapyramidal disease (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76447002,6q partial trisomy syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76520005,Robinow syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76556008,Hyperphosphatasia-osteoectasia syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76562003,Congenital subcapsular cataract (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76670001,Duchenne muscular dystrophy (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76744005,Longitudinal deficiency of fibula (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76842000,Complete aphalangia of upper limb (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76880004,Angelman syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,76916001,Spina bifida occulta (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77016009,Amyoplasia congenita disruptive sequence (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77097004,Oculopharyngeal muscular dystrophy (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77128003,DiGeorge sequence (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77173005,Juvenile osteochondrosis of talus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77224008,Spina bifida of lumbar region (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77269002,Complete trisomy 16 syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77278008,Velamentous insertion of cord
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77278008,Velamentous insertion of umbilical cord (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77287004,Borderline intellectual disability (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77287004,Borderline mental retardation (I.Q. 70-85) (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77287004,Borderline mental retardation (Intelligence Quotient 70-85) (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77311006,Omphaloangiopagus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77375009,Adductor spastic dysphonia of conversion reaction (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77414002,Cheilognathoschisis (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77471004,Synotus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77480004,Atresia of bile duct
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77480004,Congenital biliary atresia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77497005,3p partial trisomy syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77527000,9p partial trisomy syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77542002,Grebe syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77553008,Opticocochleodentate degeneration (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77593006,Congenital bronchiectasis (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77608001,Baller-Gerold syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77696009,Double aortic valve (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77701002,"Multiple malformation syndrome, moderate short stature, facial (disorder)"
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77761000,Congenital absence of ureter (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77782006,Syphilitic saddle nose (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77807009,Complete trisomy 10 syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77817004,Neu-Laxova syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77827005,Juvenile osteochondrosis of fifth metatarsal (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77868001,Congenital anomaly of respiratory system (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77956009,Steinert myotonic dystrophy syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77976003,Pygomelus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,77978002,Persistent left superior vena cava (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78018008,Complete phocomelia of upper limb (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78044008,Atlanto-occipital malformation (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78071008,Hydromicrocephaly (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78196008,Double mitral valve (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78250005,Ectopia cordis (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78267003,Cocaine abuse (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78314001,Osteogenesis imperfecta (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78317008,XXXY syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78320000,Quadricuspid cardiac valve (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78372005,Intrahepatic gallbladder (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78393008,Rudimentary finger (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78468005,Erb's muscular dystrophy (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78485007,Acyanotic congenital heart disease (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78494001,Amelogenesis imperfecta (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78495000,Cleft leaflet of mitral valve (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78572006,Neurocutaneous syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78626001,Congenital anomaly of trunk (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78642008,"Ocular albinism, type I (disorder)"
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78675000,Stickler syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78693004,Congenital hypoplasia of part of brain (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78728005,Gastrothoracopagus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78740005,Complete monosomy 21 syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78753008,Globulo-maxillary cyst (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78784005,Amyelia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,78921008,Autosomal recessive ocular albinism (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79037006,Accessory pancreas (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79120002,Congenital elevation of scapula (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79168008,Congenital genu varum (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79177001,Congenital absence of tibia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79191007,Congenital anomaly of muscle AND/OR tendon (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79214007,Bifid patella (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79244005,Lumbosacral prespondylolisthesis (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79261008,Van der Woude syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79385002,Lowe syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79410001,Congenital cataract (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79417003,Autosomal dominant oculocutaneous albinism (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79439001,Congenital anomaly of aortic arch (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79510004,Congenital displacement of esophagus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79552009,Congenital duplication of liver (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79656000,Anomaly of chromosome pair 19 (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79665007,Wildervanck syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79665007,Wildervanck's syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79668009,Vasa previa (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79702003,Monocephalus tetrapus dibrachius (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79788002,Atresia of urinary meatus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79833006,Blepharophimosis syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79855003,Congenital junctional epidermolysis bullosa (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79865009,Mirror hands (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79969004,Congenital hallux varus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79977000,Congenital atresia of broad ligament (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,79991006,Rudimentary patella (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80098002,Diffuse Lewy body disease (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80180004,Pallidonigral degeneration (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80281008,Cleft lip (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80381005,Adductor spastic dysphonia of dystonia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80387009,Roger's disease (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80446009,Complete bilateral cleft lip (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80533002,Uterus bicornuatus vetularum (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80651009,Aicardi's syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80660001,Mauriac's syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80667003,Juvenile pelvis (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80700005,Floating gallbladder (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80712009,Congenital spondylolysis of lumbosacral region (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80734006,Marinesco-Sjogren syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80734006,Marinesco-Sjögren syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80773006,Escobar syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80797002,Congenital stricture of vesicourethral orifice (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80825009,Congenital hypoplasia of lung (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80849007,Gigantism (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,80880002,Omphalomesenteric duct cyst (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81042008,Congenital anomaly of spinal cord (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81103005,Congenital atresia of vein (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81107006,Congenital diverticulum of bladder (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81208006,Ectrodactyly (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81256000,Anomaly of tooth position (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81256000,Tooth position anomaly
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81304006,7q partial monosomy syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81307004,Ischiomelus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81330005,Polysyndactyly syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81336004,Congenital anomaly of abdominal wall (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81438002,Anomaly of chromosome Y (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81453005,Congenital opacity of vitreous body (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81526008,Hydromeningomyelocele (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81539007,Metatarsus primus varus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81577001,Congenital anomaly of inferior vena cava (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81604003,Mulibrey nanism syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81678004,Ring chromosome 4 syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81700000,Hemimelia of lower limb (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81771002,Opitz-Frias syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81780002,Beckwith-Wiedemann syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,81793007,Polydactyly of fingers (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82007007,Thoracoparacephalus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82077006,Myotubular myopathy (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82109007,Isolated levocardia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82203000,Treacher - Collins syndrome
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82203000,Treacher Collins syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82236004,Familial x-linked hypophosphatemic vitamin D refractory rickets (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82342003,Yellow mutant oculocutaneous albinism (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82351006,Craniotabes (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82351006,Neonatal craniotabes
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82354003,Multiple system malformation syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82393007,Giant esophagus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82520000,Embryonic cyst of Gartner's duct (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82635007,Accessory urethra (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82642007,Segmental uterine aplasia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82663009,Osteopathia striata (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82699004,Dyggve-Melchior-Clausen syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82751009,7p partial trisomy syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82779003,Late fontanel closure (finding)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82785005,Astragaloscaphoid synostosis (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82820009,Congenital anomaly of prostate (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82821008,Congenital atresia of extrahepatic bile duct (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82837002,Kenny syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,82949000,Congenital absence of pancreas (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83015004,Saethre-Chotzen syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83028006,Congenital partial absence of alimentary tract (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83092002,Shprintzen syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83119008,Congenital insufficiency of tricuspid valve (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83130006,Eisenmenger's defect (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83145004,Abnormal dermatoglyphic pattern (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83190008,Congenital absence of adrenal gland (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83228001,Congenital anomaly of spermatic cord (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83330001,Patent ductus arteriosus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83465002,Neuroleptic-induced acute dystonia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83470009,"Ehlers-Danlos syndrome, type 1 (disorder)"
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83546008,Congenital anomaly of breast (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83579008,Mixed gonadal dysgenesis (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83585001,14q partial proximal trisomy syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83586000,"Ehlers-Danlos syndrome, dysfibronectinemic (disorder)"
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83660002,Congenital mandibular hypoplasia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83714006,Congenital microgastria (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83721006,6p partial trisomy syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83759003,Adductor spastic dysphonia of musculoskeletal tension reaction (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83799000,Corrected transposition of great vessels (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,83823003,Agnathus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84062004,Juvenile osteochondrosis of carpal lunate (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84115008,Amniotic band syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84150000,Arteriovenous malformation of liver (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84176000,Chondrodystrophy malacia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84296002,Congenital atresia of small intestine (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84321001,Delayed epiphyseal closure (finding)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84461004,Exencephaly (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84557007,Bifid tongue (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84589003,Pygodidymus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84598000,Polysyndactyly (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84648007,Acardiac monster (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84648007,Acardius (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84711007,Anomaly of chromosome pair 4 (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84758004,Amphetamine abuse (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84773003,Congenital anomaly of lower limb (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84781002,Sporadic cretinism (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84814009,Streak gonad (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84873005,Dural arteriovenous malformation (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84902000,Juvenile osteochondrosis of os tibiale (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,84918006,Congenital absence of radius (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85029000,Congenital anomaly of fallopian tubes (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85081000,Common arterial trunk and widely separate origin of pulmonary arteries (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85081000,"Truncus arteriosus, Edwards' type III (disorder)"
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85130008,Congenital anomaly of vitreous body (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85150007,Uterus bicameratus vetularum (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85280007,Congenital hammer toe (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85437001,Congenital hypoplasia of testis (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85445006,Dicephalus dipus tetrabrachius (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85479007,Color changes during tooth formation (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85589009,Radial aplasia-thrombocytopenia syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85630009,Craniopagus occipitalis (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85641006,Hemianencephaly (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85700008,Microhepatia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,85901000,Megacalycosis (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86073008,Hypersomatotropic gigantism (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86204009,Immotile cilia syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86252004,Agenesis of pulmonary artery (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86268005,Achondroplasia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86280002,Thoracomelus (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86299006,Tetralogy of Fallot (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86417009,Congenital hernia of foramen of Bochdalek (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86443005,Hutchinson's teeth (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86470003,"Osteogenesis imperfecta, recessive perinatal lethal (disorder)"
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86507001,Congenital absence of gallbladder (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86527000,Hypoplasia of eye (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86595004,Congenital mesocolic hernia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86610004,Frontonasal dysplasia sequence (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86617001,Dipodia (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86635005,Kasabach-Merritt syndrome (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86667008,"Ehlers-Danlos syndrome, dominant type 4 (disorder)"
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86765009,Mild intellectual disability (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86765009,Mild learning disability
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86765009,"Mild learning disability, intelligence quotient in range 50-70"
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86765009,"Mild learning impairment, intelligence quotient in range 50-70"
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86765009,Mild mental retardation (I.Q. 50-70) (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86765009,Mild mental retardation (Intelligence Quotient 50-70) (disorder)
LearningDisabilityOrDownsSyndrome,7931,1,_learningexcldowns,86765009,Moron
